vehicle_id,trip_id,datetime,total_distance_km,duration_min,avg_speed_kmh,max_speed_kmh,std_speed,parking_anomaly,parking_duration_min,speed_anomaly,speed_spikes,route_deviation,circuity_ratio,coordinated_movement,avg_bearing_change,restricted_zone_entry,rz_hit_count,risk_score,risk_level
20000328,1372940000000000000,2013-07-04 12:20:09,2.8,8.0,21.0,52.2,15.1,0,0.8,0,0,0,1.31,0,52.8,1,14,27.6,LOW
20000177,1372940000000000000,2013-07-04 11:49:17,3.58,9.8,22.0,135.2,27.4,0,0.5,1,2,0,1.38,0,56.7,1,2,28.8,LOW
20000577,1372940000000000000,2013-07-04 12:08:23,12.53,18.2,41.2,93.3,30.9,0,1.8,1,10,0,1.35,0,69.5,0,0,23.7,LOW
20000391,1372940000000000000,2013-07-04 13:22:08,4.31,17.2,15.0,64.0,11.5,0,0.8,0,0,0,1.58,0,50.0,1,1,14.9,LOW
20000142,1372950000000000000,2013-07-04 13:56:19,0.7,4.2,9.9,30.5,8.2,0,0.5,0,0,0,1.07,0,40.5,0,0,7.8,LOW
20000153,1372950000000000000,2013-07-04 13:37:39,6.82,8.5,48.1,94.9,34.9,0,0.5,1,12,0,1.39,0,44.7,0,0,23.0,LOW
20000615,1372940000000000000,2013-07-04 13:21:36,7.83,17.2,27.2,132.6,25.8,0,2.8,1,2,0,1.51,0,45.8,0,0,25.5,LOW
20000470,1372940000000000000,2013-07-04 12:11:28,6.12,9.5,38.6,95.9,31.6,0,1.0,1,7,0,1.44,0,65.9,0,0,23.6,LOW
20000663,1372950000000000000,2013-07-04 13:40:48,3.04,10.0,18.2,193.6,31.9,0,0.5,1,1,0,1.41,0,51.2,0,0,23.0,LOW
20000226,1372950000000000000,2013-07-04 13:55:57,2.32,7.5,18.5,54.8,16.9,0,0.8,0,0,0,1.16,0,36.7,0,0,15.7,LOW
20000464,1372940000000000000,2013-07-04 11:21:15,6.21,12.2,30.4,71.1,19.7,0,0.8,0,0,1,3.06,0,87.9,0,0,26.6,LOW
20000395,1372950000000000000,2013-07-04 13:45:18,3.19,13.5,14.2,68.5,14.9,0,1.8,0,0,0,1.64,0,81.1,1,12,30.4,MEDIUM
20000473,1372950000000000000,2013-07-04 13:58:21,7.89,6.8,70.1,725.6,173.4,0,1.0,1,3,1,7.15,0,67.0,0,0,45.8,MEDIUM
20000303,1372940000000000000,2013-07-04 12:08:55,4.44,9.8,27.3,59.6,17.7,0,0.5,0,0,0,1.18,0,39.7,0,0,15.1,LOW
20000331,1372950000000000000,2013-07-04 13:37:06,6.17,15.8,23.5,181.5,26.0,0,0.5,1,1,0,1.28,0,40.7,0,0,22.9,LOW
20000361,1372950000000000000,2013-07-04 13:58:56,5.56,9.8,34.2,343.2,72.7,0,0.5,1,3,1,5.44,0,60.0,1,2,51.4,MEDIUM
20000166,1372940000000000000,2013-07-04 12:12:48,2.9,7.0,24.9,55.7,16.1,0,0.5,0,0,0,1.21,0,52.5,0,0,12.5,LOW
20000011,1372940000000000000,2013-07-04 12:50:22,1.92,4.5,25.6,85.7,21.5,0,0.2,0,1,0,1.62,0,40.9,1,17,36.7,MEDIUM
20000015,1372950000000000000,2013-07-04 13:58:28,2.89,10.8,16.1,50.2,12.4,0,0.5,0,0,0,1.58,0,65.0,0,0,12.3,LOW
20000230,1372940000000000000,2013-07-04 12:22:14,6.46,19.8,19.6,69.5,18.9,0,4.0,0,0,0,1.3,0,71.3,0,0,17.8,LOW
20000186,1372950000000000000,2013-07-04 13:38:25,3.76,10.0,22.6,56.6,13.5,0,0.8,0,0,0,1.7,0,50.9,0,0,14.0,LOW
20000151,1372950000000000000,2013-07-04 13:40:15,6.33,11.2,33.7,97.0,17.0,0,0.5,0,1,0,1.1,0,17.5,0,0,23.6,LOW
20000488,1372940000000000000,2013-07-04 11:49:17,2.33,5.8,24.3,54.0,19.3,0,1.2,0,0,0,1.7,0,70.1,0,0,18.3,LOW
20000678,1372940000000000000,2013-07-04 12:43:43,4.66,10.5,26.6,59.9,16.7,0,0.5,0,0,0,1.43,0,41.3,0,0,15.5,LOW
20000403,1372950000000000000,2013-07-04 13:52:36,1.42,3.2,26.2,153.2,38.7,0,0.2,1,1,0,1.27,0,68.7,1,2,27.9,LOW
20000376,1372940000000000000,2013-07-04 12:09:47,3.74,8.2,27.2,65.3,15.3,0,0.8,0,0,0,1.22,0,34.0,1,2,21.9,LOW
20000342,1372940000000000000,2013-07-04 12:54:51,4.05,7.0,34.7,73.9,20.8,0,0.2,0,0,0,1.22,0,41.7,0,0,16.5,LOW
20000037,1372940000000000000,2013-07-04 13:32:19,3.02,7.5,24.2,188.7,34.2,0,0.2,1,1,0,1.43,0,65.3,0,0,22.9,LOW
20000018,1372940000000000000,2013-07-04 13:19:18,13.12,33.8,23.3,68.1,16.1,0,1.0,0,0,1,1239.53,0,48.5,0,0,36.5,MEDIUM
20000674,1372940000000000000,2013-07-04 11:47:26,2.7,12.5,13.0,42.0,11.1,0,0.8,0,0,0,1.54,0,60.9,0,0,11.4,LOW
20000513,1372950000000000000,2013-07-04 14:01:31,4.2,9.8,25.9,197.9,33.2,0,0.8,1,1,0,1.24,0,51.7,0,0,22.1,LOW
20000372,1372940000000000000,2013-07-04 13:20:17,3.79,8.5,26.8,58.7,20.9,0,0.5,0,0,0,2.11,0,56.5,0,0,21.3,LOW
20000136,1372940000000000000,2013-07-04 13:35:57,1.59,7.0,13.7,36.9,13.1,0,2.0,0,0,0,1.23,0,75.0,0,0,11.8,LOW
20000482,1372950000000000000,2013-07-04 14:04:40,2.58,8.2,18.8,64.0,18.2,0,0.5,0,0,0,1.17,0,52.7,0,0,13.6,LOW
20000602,1372940000000000000,2013-07-04 11:46:59,7.86,21.2,22.2,68.0,17.2,0,1.2,0,0,1,97.47,0,68.2,0,0,37.5,MEDIUM
20000046,1372940000000000000,2013-07-04 12:48:27,2.89,9.2,18.7,44.8,14.0,0,1.0,0,0,0,1.29,0,50.4,0,0,12.0,LOW
20000014,1372940000000000000,2013-07-04 13:35:19,1.45,4.8,18.3,51.0,16.1,0,1.0,0,0,0,1.07,0,32.2,0,0,16.3,LOW
20000664,1372950000000000000,2013-07-04 13:45:22,11.22,16.2,41.4,101.2,34.7,0,0.8,1,16,0,1.51,0,43.6,0,0,24.3,LOW
20000504,1372940000000000000,2013-07-04 13:01:52,23.41,15.0,93.6,1668.5,289.7,0,3.0,1,13,1,3.67,0,43.5,0,0,39.7,MEDIUM
20000233,1372940000000000000,2013-07-04 12:51:36,10.44,19.5,32.1,152.6,26.0,0,0.8,1,2,1,3.11,0,56.0,1,3,42.8,MEDIUM
20000360,1372950000000000000,2013-07-04 13:40:09,6.63,12.0,33.2,75.8,14.8,0,0.2,0,0,0,1.75,0,59.5,0,0,14.8,LOW
20000163,1372940000000000000,2013-07-04 13:29:50,4.34,14.8,17.6,63.6,17.0,0,2.2,0,0,0,1.32,0,53.1,1,3,24.2,LOW
20000529,1372940000000000000,2013-07-04 11:06:48,2.47,7.5,19.7,53.6,13.8,0,0.2,0,0,0,1.33,0,35.4,0,0,14.7,LOW
20000190,1372950000000000000,2013-07-04 13:40:36,8.82,10.2,51.6,116.0,35.4,0,1.0,1,11,0,1.36,0,63.4,0,0,23.1,LOW
20000273,1372930000000000000,2013-07-04 10:15:21,18.1,13.8,79.0,143.0,45.1,0,0.0,1,30,0,2.08,0,74.2,0,0,26.7,LOW
20000470,1372950000000000000,2013-07-04 14:07:03,0.0,0.5,0.1,0.2,0.1,0,0.5,0,0,0,1.0,0,0.0,0,0,15.5,LOW
20000255,1372940000000000000,2013-07-04 13:36:30,2.46,6.5,22.7,52.3,17.1,0,0.5,0,0,0,1.61,0,99.9,0,0,15.6,LOW
20000068,1372940000000000000,2013-07-04 13:15:11,0.45,2.2,12.0,26.1,8.9,0,0.5,0,0,0,1.72,0,54.9,0,0,10.9,LOW
20000116,1372940000000000000,2013-07-04 13:35:06,1.44,3.5,24.8,47.5,16.7,0,0.5,0,0,0,1.31,0,48.9,0,0,13.5,LOW
20000497,1372950000000000000,2013-07-04 13:46:11,9.38,13.5,41.7,704.7,129.0,0,0.8,1,2,1,3.39,0,65.1,1,22,50.6,MEDIUM
20000310,1372940000000000000,2013-07-04 12:30:54,17.33,16.5,63.0,683.3,111.4,0,0.5,1,15,0,2.16,0,47.8,0,0,27.7,LOW
20000279,1372950000000000000,2013-07-04 13:48:54,1.55,4.8,19.6,43.9,12.9,0,0.8,0,0,0,1.31,0,41.4,0,0,12.4,LOW
20000353,1372940000000000000,2013-07-04 13:00:02,7.71,12.0,38.5,152.9,33.2,0,1.5,1,4,0,1.58,0,36.9,0,0,27.5,LOW
20000900,1372940000000000000,2013-07-04 13:01:51,13.08,17.0,46.2,1070.0,177.5,0,1.0,1,2,1,4.6,0,52.2,1,15,58.3,HIGH
20000472,1372950000000000000,2013-07-04 13:41:38,1.99,7.8,15.4,67.7,14.8,0,1.2,0,0,0,1.16,0,26.1,0,0,18.2,LOW
20000215,1372950000000000000,2013-07-04 13:48:34,1.14,6.2,10.9,30.2,9.4,0,0.5,0,0,0,1.15,0,33.8,1,14,26.3,LOW
20000305,1372940000000000000,2013-07-04 12:29:24,2.19,8.8,15.0,42.2,13.1,0,0.5,0,0,0,1.24,0,126.1,1,18,25.7,LOW
20000258,1372940000000000000,2013-07-04 13:06:40,8.82,17.2,30.7,319.8,49.8,0,0.5,1,2,0,2.19,0,38.7,1,26,45.0,MEDIUM
20000517,1372950000000000000,2013-07-04 13:47:41,2.67,8.0,20.1,58.2,15.9,0,0.5,0,0,0,1.18,0,53.3,1,9,27.1,LOW
20000271,1372940000000000000,2013-07-04 13:29:46,2.73,7.5,21.8,186.5,33.8,0,0.5,1,1,0,1.28,0,67.0,1,1,25.2,LOW
20000434,1372940000000000000,2013-07-04 13:12:03,4.0,9.0,26.7,52.7,16.8,0,0.5,0,0,0,2.92,0,86.6,0,0,23.6,LOW
20000341,1372940000000000000,2013-07-04 13:09:45,9.57,27.2,21.1,62.4,17.1,0,1.0,0,0,0,1.36,0,70.1,1,25,29.5,LOW
20000346,1372940000000000000,2013-07-04 12:54:11,2.02,7.0,17.3,60.6,20.4,0,2.0,0,0,0,1.41,0,73.7,0,0,17.8,LOW
20000562,1372950000000000000,2013-07-04 14:06:18,5.94,9.2,38.6,336.6,72.5,0,0.2,1,2,0,2.72,0,104.3,1,21,46.0,MEDIUM
20000429,1372940000000000000,2013-07-04 13:31:50,0.0,0.5,0.5,0.7,0.2,0,0.5,0,0,0,1.26,0,90.0,1,3,11.2,LOW
20000286,1372940000000000000,2013-07-04 13:35:22,4.09,9.8,25.2,198.0,36.3,0,0.5,1,2,0,1.48,0,114.5,1,1,26.4,LOW
20000296,1372950000000000000,2013-07-04 13:49:04,1.29,5.5,14.1,39.4,12.5,0,0.8,0,0,0,1.32,0,50.0,1,11,25.9,LOW
20000554,1372940000000000000,2013-07-04 13:26:53,8.67,22.0,23.6,158.4,20.7,0,0.8,1,1,1,200.06,0,69.6,1,41,56.4,HIGH
20000199,1372950000000000000,2013-07-04 13:59:57,8.64,14.5,35.7,101.7,28.8,0,1.0,1,7,1,3.69,0,62.1,1,20,52.7,MEDIUM
20000408,1372940000000000000,2013-07-04 13:11:53,1.15,3.2,21.1,39.2,9.6,0,0.2,0,0,0,1.24,0,44.2,0,0,8.4,LOW
20000626,1372940000000000000,2013-07-04 13:10:14,4.22,8.8,28.9,69.8,14.4,0,0.0,0,0,0,1.57,0,49.9,1,4,25.1,LOW
20000487,1372940000000000000,2013-07-04 13:29:43,5.03,9.5,31.8,84.9,26.0,0,0.5,1,1,1,3.19,0,59.2,1,1,36.4,MEDIUM
20000352,1372950000000000000,2013-07-04 13:54:45,3.2,8.2,23.3,65.6,15.9,0,0.2,0,0,1,3.61,0,43.4,1,1,30.7,MEDIUM
20000140,1372940000000000000,2013-07-04 12:26:13,5.92,13.0,27.3,83.9,20.7,0,0.8,0,1,0,1.58,0,75.3,1,4,32.0,MEDIUM
20000004,1372940000000000000,2013-07-04 13:13:00,4.59,16.5,16.7,44.1,12.8,0,0.5,0,0,0,1.74,0,46.4,1,5,28.6,LOW
20000547,1372950000000000000,2013-07-04 13:41:44,3.78,11.5,19.7,57.4,17.8,0,0.8,0,0,0,1.28,0,51.5,0,0,14.2,LOW
20000465,1372940000000000000,2013-07-04 13:19:27,8.7,18.2,28.6,86.7,21.7,0,0.5,0,3,0,1.61,0,50.3,0,0,24.2,LOW
20000387,1372940000000000000,2013-07-04 11:53:40,4.31,13.0,19.9,53.6,15.2,0,1.0,0,0,0,1.61,0,44.8,0,0,14.9,LOW
20000058,1372940000000000000,2013-07-04 13:30:39,3.42,8.2,24.9,68.6,21.8,0,0.5,0,0,0,2.56,0,73.0,0,0,24.7,LOW
20000245,1372940000000000000,2013-07-04 12:49:26,12.98,31.5,24.7,67.1,19.5,0,3.8,0,0,0,2.09,0,49.6,0,0,23.0,LOW
20000400,1372940000000000000,2013-07-04 12:49:40,2.74,7.2,22.7,37.6,9.8,0,0.2,0,0,0,1.57,0,34.8,0,0,13.7,LOW
20000229,1372940000000000000,2013-07-04 13:18:27,2.32,5.8,24.2,46.7,12.7,0,0.2,0,0,0,1.35,0,91.6,0,0,10.9,LOW
20000095,1372950000000000000,2013-07-04 13:53:15,0.76,2.8,16.7,31.6,10.2,0,0.5,0,0,0,1.14,0,119.7,0,0,8.1,LOW
20000361,1372950000000000000,2013-07-04 14:10:22,1.17,2.0,35.0,61.6,17.1,0,0.0,0,0,0,1.24,0,30.0,0,0,17.9,LOW
20000060,1372940000000000000,2013-07-04 12:01:48,31.34,22.2,84.5,131.7,38.3,0,0.5,1,56,0,1.5,0,58.3,0,0,23.6,LOW
20000619,1372940000000000000,2013-07-04 13:03:44,5.25,9.5,33.2,55.7,16.1,0,0.2,0,0,0,1.56,0,81.4,0,0,14.4,LOW
20000151,1372950000000000000,2013-07-04 14:11:30,2.98,7.5,23.9,68.5,16.8,0,0.0,0,0,0,2.88,0,55.3,0,0,23.0,LOW
20000118,1372950000000000000,2013-07-04 14:04:02,3.9,5.2,44.5,93.3,24.2,0,0.0,0,2,0,1.65,0,42.2,0,0,25.0,LOW
20000158,1372950000000000000,2013-07-04 13:49:07,2.27,7.5,18.1,85.2,19.0,0,1.2,0,1,0,1.28,0,44.3,1,5,32.7,MEDIUM
20000359,1372950000000000000,2013-07-04 13:48:43,4.62,14.8,18.8,58.4,13.7,0,0.8,0,0,0,1.48,0,37.6,1,3,24.2,LOW
20000541,1372940000000000000,2013-07-04 13:24:52,3.68,10.5,21.0,150.5,27.9,0,0.8,1,1,0,1.19,0,65.6,1,1,24.8,LOW
20000648,1372940000000000000,2013-07-04 13:22:02,4.31,14.0,18.5,57.5,15.6,0,1.8,0,0,0,1.31,0,63.3,1,18,28.8,LOW
20000126,1372940000000000000,2013-07-04 13:17:43,4.3,10.5,24.6,61.7,19.4,0,0.8,0,0,0,1.19,0,53.9,0,0,14.7,LOW
20000272,1372940000000000000,2013-07-04 13:23:24,3.21,10.5,18.4,67.6,17.3,0,0.8,0,0,0,1.24,0,114.3,0,0,13.7,LOW
20000454,1372940000000000000,2013-07-04 13:33:18,5.48,15.0,21.9,77.9,22.3,0,1.2,0,0,0,1.14,0,44.2,0,0,17.1,LOW
20000503,1372950000000000000,2013-07-04 14:02:56,0.48,1.5,19.2,41.5,12.9,0,0.2,0,0,0,1.49,0,66.9,0,0,11.8,LOW
20000426,1372940000000000000,2013-07-04 13:14:08,3.97,11.2,21.1,44.4,13.3,0,0.2,0,0,0,1.21,0,139.3,1,15,25.4,LOW
20000319,1372950000000000000,2013-07-04 13:47:45,4.04,3.8,64.7,278.8,78.0,0,0.2,1,3,0,1.25,0,67.1,1,2,27.8,LOW
20000514,1372940000000000000,2013-07-04 12:25:04,7.27,9.0,48.5,147.2,36.4,0,0.2,1,8,0,1.48,0,74.0,0,0,23.2,LOW
20000055,1372940000000000000,2013-07-04 13:03:07,1.64,3.8,26.2,121.9,32.3,0,1.0,1,1,0,2.01,0,61.4,1,10,42.1,MEDIUM
20000207,1372940000000000000,2013-07-04 13:15:12,4.99,12.2,24.4,54.6,15.2,0,0.5,0,0,0,1.32,0,47.8,1,5,27.6,LOW
20000077,1372940000000000000,2013-07-04 11:43:17,5.0,13.2,22.7,78.8,20.4,0,1.8,0,0,1,7.42,0,72.6,0,0,40.1,MEDIUM
20000186,1372950000000000000,2013-07-04 14:11:15,3.14,6.0,31.4,72.8,23.4,0,0.2,0,0,0,1.53,0,59.7,0,0,19.1,LOW
20000001,1372950000000000000,2013-07-04 13:48:15,0.23,1.0,14.0,29.5,9.2,0,0.0,0,0,0,1.25,0,46.4,0,0,7.7,LOW
20000081,1372940000000000000,2013-07-04 13:16:30,3.29,7.8,25.5,61.3,17.9,0,0.5,0,0,0,1.33,0,34.1,1,12,33.1,MEDIUM
20000036,1372940000000000000,2013-07-04 13:33:19,7.16,11.5,37.4,221.0,42.5,0,0.5,1,2,0,1.78,0,51.8,0,0,25.3,LOW
20000085,1372940000000000000,2013-07-04 13:25:50,4.07,8.0,30.5,83.9,21.7,0,0.2,0,2,0,1.89,0,98.2,0,0,24.2,LOW
20000311,1372940000000000000,2013-07-04 13:28:05,2.69,8.8,18.4,59.8,15.5,0,0.5,0,0,0,1.36,0,75.6,0,0,13.0,LOW
20000148,1372950000000000000,2013-07-04 13:47:31,4.66,9.5,29.4,67.4,13.5,0,0.2,0,0,0,1.75,0,95.1,0,0,13.9,LOW
20000239,1372950000000000000,2013-07-04 13:59:19,1.99,8.8,13.6,49.6,11.7,0,0.8,0,0,0,1.64,0,47.6,1,2,18.4,LOW
20000513,1372950000000000000,2013-07-04 14:13:01,19.81,10.5,113.2,1948.1,408.2,0,1.0,1,2,1,7.74,0,44.0,0,0,46.2,MEDIUM
20000254,1372950000000000000,2013-07-04 14:03:39,9.49,10.8,53.0,96.5,24.5,0,0.0,0,8,0,1.76,0,58.1,0,0,24.8,LOW
20000560,1372940000000000000,2013-07-04 13:36:31,11.5,13.2,52.1,131.9,41.9,0,0.5,1,16,0,1.53,0,34.8,0,0,27.1,LOW
20000649,1372940000000000000,2013-07-04 13:21:10,5.38,10.2,31.5,99.1,28.7,0,0.5,1,5,0,1.73,0,73.4,0,0,25.0,LOW
20000370,1372950000000000000,2013-07-04 13:48:47,2.39,8.5,16.9,44.5,16.5,0,2.5,0,0,0,1.92,0,104.6,0,0,18.9,LOW
20000308,1372940000000000000,2013-07-04 13:28:21,3.54,12.8,16.7,45.9,14.6,0,1.2,0,0,0,1.81,0,70.3,0,0,15.9,LOW
20000066,1372950000000000000,2013-07-04 13:40:54,0.12,2.2,3.3,15.2,4.9,0,1.5,0,0,0,1.14,0,139.5,0,0,5.4,LOW
20000463,1372950000000000000,2013-07-04 13:40:12,2.27,7.5,18.2,88.0,17.0,0,0.8,0,1,0,2.12,0,46.4,0,0,20.9,LOW
20000569,1372950000000000000,2013-07-04 13:47:45,15.27,18.2,50.2,146.5,40.5,0,1.0,1,19,0,1.52,0,60.4,0,0,24.1,LOW
20000421,1372940000000000000,2013-07-04 13:21:37,3.15,8.8,21.6,63.8,16.6,0,1.0,0,0,0,1.25,0,44.4,0,0,13.6,LOW
20000120,1372950000000000000,2013-07-04 13:41:39,1.46,7.2,12.1,32.3,9.3,0,0.5,0,0,0,1.48,0,48.2,1,4,21.6,LOW
20000138,1372950000000000000,2013-07-04 13:39:06,1.69,5.2,19.3,44.1,15.1,0,1.2,0,0,0,1.26,0,141.9,0,0,12.7,LOW
20000276,1372940000000000000,2013-07-04 11:32:04,41.45,49.2,50.5,936.5,96.5,1,9.2,1,44,1,9.07,0,76.2,0,0,52.7,MEDIUM
20000072,1372950000000000000,2013-07-04 13:44:36,1.76,5.2,20.1,68.6,18.2,0,0.2,0,0,0,2.65,0,66.9,0,0,22.6,LOW
20000320,1372940000000000000,2013-07-04 11:02:41,3.7,9.2,24.0,63.4,21.8,0,1.2,0,0,0,1.11,0,37.8,0,0,18.7,LOW
20000606,1372930000000000000,2013-07-04 10:16:00,2.1,11.0,11.5,40.9,10.9,0,0.8,0,0,0,1.69,0,53.2,1,2,18.2,LOW
20000345,1372950000000000000,2013-07-04 13:51:02,2.35,7.5,18.8,55.0,14.5,0,0.5,0,0,0,1.18,0,56.8,0,0,11.2,LOW
20000083,1372950000000000000,2013-07-04 13:51:06,1.79,5.0,21.4,43.7,13.5,0,0.5,0,0,0,1.84,0,53.7,0,0,14.7,LOW
20000012,1372950000000000000,2013-07-04 13:52:39,3.6,9.5,22.7,59.5,19.2,0,0.8,0,0,0,1.31,0,52.3,1,9,30.4,MEDIUM
20000123,1372940000000000000,2013-07-04 13:01:10,3.52,11.2,18.8,69.4,17.0,0,1.0,0,0,0,1.27,0,63.7,0,0,13.8,LOW
20000142,1372950000000000000,2013-07-04 14:06:52,1.1,4.2,15.6,63.5,14.7,0,0.2,0,0,0,1.2,0,45.3,1,8,26.3,LOW
20000388,1372940000000000000,2013-07-04 12:12:53,9.12,17.5,31.3,82.5,24.8,0,2.2,0,2,0,1.64,0,54.9,0,0,25.9,LOW
20000473,1372950000000000000,2013-07-04 14:08:24,6.64,14.0,28.4,83.8,28.0,0,2.2,1,3,0,1.62,0,62.9,0,0,25.7,LOW
20000057,1372950000000000000,2013-07-04 13:37:41,4.48,15.0,17.9,65.6,15.5,0,2.2,0,0,0,1.37,0,57.1,1,22,29.5,LOW
20000623,1372950000000000000,2013-07-04 14:02:11,14.81,11.8,75.6,527.3,102.0,0,0.5,1,20,1,3.76,0,71.4,1,1,40.6,MEDIUM
20000502,1372940000000000000,2013-07-04 12:15:15,3.09,8.8,21.2,64.5,19.5,0,1.2,0,0,0,1.89,0,54.3,0,0,19.6,LOW
20000107,1372940000000000000,2013-07-04 11:52:19,3.37,6.5,31.1,95.9,24.2,0,0.5,0,1,0,1.17,0,106.8,1,11,34.6,MEDIUM
20000198,1372940000000000000,2013-07-04 11:38:52,6.01,8.0,45.1,98.8,28.7,0,0.0,1,6,0,1.77,0,35.0,0,0,28.1,LOW
20000084,1372940000000000000,2013-07-04 13:23:05,9.25,13.0,42.7,98.7,28.8,0,1.0,1,7,0,1.93,0,66.5,0,0,26.6,LOW
20000460,1372940000000000000,2013-07-04 13:24:35,6.4,10.5,36.6,94.9,30.2,0,0.8,1,5,0,1.89,0,90.5,0,0,26.2,LOW
20000386,1372950000000000000,2013-07-04 14:01:44,5.27,17.2,18.3,234.5,37.9,0,1.2,1,2,0,2.24,0,86.2,1,22,43.8,MEDIUM
20000476,1372940000000000000,2013-07-04 13:30:37,10.78,11.0,58.8,104.0,31.8,0,0.2,1,17,0,2.6,0,29.5,0,0,35.4,MEDIUM
20000367,1372950000000000000,2013-07-04 13:56:36,4.59,13.8,20.0,73.8,16.3,0,1.2,0,0,0,1.54,0,72.2,1,18,30.3,MEDIUM
20000171,1372950000000000000,2013-07-04 13:44:27,5.88,17.0,20.7,66.7,16.5,0,1.0,0,0,0,1.73,0,59.8,1,15,31.4,MEDIUM
20000572,1372950000000000000,2013-07-04 13:58:50,2.34,8.0,17.6,65.3,15.6,0,0.2,0,0,0,1.24,0,40.1,1,1,16.7,LOW
20000048,1372940000000000000,2013-07-04 12:14:41,10.28,15.5,39.8,90.8,28.2,0,0.5,1,8,0,2.14,0,37.1,1,1,33.2,MEDIUM
20000507,1372930000000000000,2013-07-04 10:42:34,5.97,12.8,28.1,78.4,21.0,0,0.2,0,0,0,1.21,0,32.8,0,0,19.6,LOW
20000664,1372950000000000000,2013-07-04 14:14:03,2.9,10.5,16.6,83.7,14.4,0,0.8,0,1,0,2.08,0,37.2,0,0,21.6,LOW
20000395,1372950000000000000,2013-07-04 14:08:15,3.41,11.0,18.6,62.9,18.6,0,1.0,0,0,0,1.35,0,36.4,0,0,18.3,LOW
20000216,1372950000000000000,2013-07-04 13:56:46,10.7,12.5,51.4,110.5,34.4,0,0.2,1,18,0,1.85,0,48.0,0,0,25.5,LOW
20000015,1372950000000000000,2013-07-04 14:10:53,1.85,5.8,19.3,51.5,15.9,0,0.5,0,0,0,1.35,0,104.2,1,21,28.2,LOW
20000535,1372930000000000000,2013-07-04 10:26:06,2.79,8.5,19.7,52.8,15.2,0,0.8,0,0,0,1.26,0,21.5,1,4,32.2,MEDIUM
20000693,1372940000000000000,2013-07-04 11:56:51,1.99,6.8,17.7,55.1,17.4,0,1.0,0,0,0,2.76,0,92.1,0,0,23.4,LOW
20000195,1372910000000000000,2013-07-04 04:18:45,0.81,2.8,17.6,38.9,14.6,0,0.2,0,0,0,2.13,0,40.2,1,4,30.6,MEDIUM
20000338,1372950000000000000,2013-07-04 13:43:17,3.47,13.8,15.2,83.9,14.5,0,1.0,0,1,0,1.81,0,38.7,1,11,34.6,MEDIUM
20000616,1372950000000000000,2013-07-04 13:41:32,2.99,8.2,21.8,49.8,14.0,0,0.2,0,0,0,1.55,0,39.1,0,0,15.0,LOW
20000285,1372950000000000000,2013-07-04 13:57:18,5.96,14.0,25.5,57.0,12.4,0,0.2,0,0,0,1.09,0,14.9,0,0,19.0,LOW
20000154,1372950000000000000,2013-07-04 13:55:07,0.47,3.2,8.8,42.3,11.6,0,0.8,0,0,0,1.09,0,105.0,0,0,8.9,LOW
20000022,1372940000000000000,2013-07-04 12:17:55,9.0,10.8,50.2,112.2,34.0,0,0.2,1,14,0,1.58,0,52.4,0,0,23.8,LOW
20000136,1372950000000000000,2013-07-04 14:13:35,2.66,7.0,22.8,59.0,17.6,0,0.2,0,0,0,1.46,0,74.0,1,1,17.8,LOW
20000309,1372940000000000000,2013-07-04 13:23:39,4.92,12.0,24.6,66.0,19.2,0,0.5,0,0,0,1.24,0,42.0,0,0,15.7,LOW
20000596,1372950000000000000,2013-07-04 13:49:38,4.09,7.0,35.0,64.3,18.6,0,0.0,0,0,0,1.35,0,29.3,0,0,19.8,LOW
20000381,1372950000000000000,2013-07-04 13:50:25,2.63,7.8,20.4,89.8,25.9,0,1.2,1,3,0,1.43,0,60.2,0,0,23.7,LOW
20000027,1372950000000000000,2013-07-04 13:49:45,6.76,13.8,29.5,562.5,75.3,0,0.8,1,2,1,22.46,0,56.7,1,1,48.6,MEDIUM
20000267,1372950000000000000,2013-07-04 14:01:05,5.94,7.2,49.2,521.5,126.6,0,1.0,1,2,1,6.14,0,49.0,0,0,45.8,MEDIUM
20000653,1372950000000000000,2013-07-04 14:01:32,1.69,7.5,13.5,34.1,10.4,0,0.8,0,0,0,2.85,0,64.6,0,0,19.1,LOW
20000021,1372940000000000000,2013-07-04 13:21:35,21.94,14.0,94.0,828.8,147.0,0,0.2,1,25,0,2.58,0,51.9,1,2,36.1,MEDIUM
20000406,1372950000000000000,2013-07-04 13:45:05,5.44,13.0,25.1,164.6,27.0,0,0.5,1,1,0,1.3,0,37.8,1,21,39.7,MEDIUM
20000586,1372950000000000000,2013-07-04 13:57:21,11.83,10.8,66.0,114.6,29.6,0,0.0,1,18,0,1.46,0,66.9,0,0,22.9,LOW
20000053,1372940000000000000,2013-07-04 12:23:29,8.8,25.5,20.7,59.9,14.2,0,1.2,0,0,0,1.5,0,55.0,1,29,28.6,LOW
20000333,1372940000000000000,2013-07-04 12:22:42,16.1,50.2,19.2,508.8,50.9,1,6.2,1,2,0,2.55,0,73.9,1,27,49.9,MEDIUM
20000435,1372950000000000000,2013-07-04 13:55:54,2.58,8.8,17.7,56.2,15.3,0,0.8,0,0,0,1.33,0,67.8,1,25,27.9,LOW
20000594,1372940000000000000,2013-07-04 12:48:38,2.37,7.0,20.3,44.9,13.8,0,0.8,0,0,0,2.05,0,119.2,1,8,31.3,MEDIUM
